unit_id,item_id,games,top4_rate,avg_placement
TFT17_Akali,TFT_Item_ForceOfNature,24,0.7916666666666666,2.9583333333333335
TFT17_Akali,TFT5_Item_BloodthirsterRadiant,9,0.7777777777777778,3.4444444444444446
TFT17_Akali,TFT_Item_Artifact_HellfireHatchet,16,0.75,4.0625
TFT17_Akali,TFT_Item_Artifact_WitsEnd,7,0.7142857142857143,4.0
TFT17_Akali,TFT17_Item_Artifact_YasuoArtifact,6,0.6666666666666666,4.333333333333333
TFT17_Akali,TFT5_Item_HandOfJusticeRadiant,12,0.6666666666666666,4.25
TFT17_Akali,TFT5_Item_TitansResolveRadiant,6,0.6666666666666666,4.0
TFT17_Akali,TFT_Item_RecurveBow,130,0.6307692307692307,3.8230769230769233
TFT17_Akali,TFT5_Item_DeathbladeRadiant,8,0.625,3.875
TFT17_Akali,TFT5_Item_ThiefsGlovesRadiant,58,0.6206896551724138,3.9482758620689653
TFT17_Akali,TFT17_Item_Artifact_VarusArtifact,5,0.6,4.6
TFT17_Akali,TFT5_Item_LastWhisperRadiant,5,0.6,4.4
TFT17_Akali,TFT5_Item_TrapClawRadiant,5,0.6,3.8
TFT17_Akali,TFT_Item_Artifact_TitanicHydra,5,0.6,3.6
TFT17_Akali,TFT_Item_NegatronCloak,51,0.5882352941176471,4.215686274509804
TFT17_Akali,TFT17_Item_AssassinTraitEmblemItem,75,0.5866666666666667,4.373333333333333
TFT17_Akali,TFT_Item_Artifact_ProwlersClaw,45,0.5777777777777777,4.0
TFT17_Akali,TFT17_Item_RangedTraitEmblemItem,14,0.5714285714285714,4.214285714285714
TFT17_Akali,TFT7_Item_ShimmerscaleGamblersBlade,7,0.5714285714285714,4.142857142857143
TFT17_Akali,TFT_Item_IonicSpark,41,0.5609756097560976,4.219512195121951
TFT17_Akali,TFT17_Item_PsyOps_TargetlockMod,34,0.5588235294117647,4.4411764705882355
TFT17_Akali,TFT4_Item_OrnnDeathsDefiance,54,0.5555555555555556,4.055555555555555
TFT17_Akali,TFT_Item_Artifact_Mittens,18,0.5555555555555556,4.555555555555555
TFT17_Akali,TFT_Item_Leviathan,63,0.5555555555555556,4.476190476190476
TFT17_Akali,TFT_Item_AdaptiveHelm,107,0.5514018691588785,4.373831775700935
TFT17_Akali,TFT17_Item_StargazerEmblemItem,64,0.546875,4.21875
TFT17_Akali,TFT_Item_BFSword,182,0.5439560439560439,4.236263736263736
TFT17_Akali,TFT_Item_PowerGauntlet,408,0.5367647058823529,4.313725490196078
TFT17_Akali,TFT_Item_GuardianAngel,1021,0.5337904015670911,4.4201762977473065
TFT17_Akali,TFT4_Item_OrnnInfinityForce,60,0.5333333333333333,4.316666666666666
TFT17_Akali,TFTEvent5YR_Item_LavenderCrown,15,0.5333333333333333,4.466666666666667
TFT17_Akali,TFT_Item_SteraksGage,838,0.5322195704057279,4.350835322195704
TFT17_Akali,TFT17_Item_ResistTankEmblemItem,32,0.53125,4.1875
TFT17_Akali,TFT_Item_Quicksilver,397,0.5289672544080605,4.473551637279597
TFT17_Akali,TFT_Item_MadredsBloodrazor,435,0.5287356321839081,4.429885057471265
TFT17_Akali,TFT_Item_Deathblade,419,0.5250596658711217,4.594272076372315
